ms_ssim_score_corrected,ssim_score,psnr_score,mse_score,nrmse_score
0.95005816,0.8692302911755144,28.83029319749589,0.0021188521944393536,0.2314091547408931
0.93701875,0.8078676197282076,25.30803147585973,0.0051855014231488635,0.3594938935294383
0.954627,0.8703976367108822,28.347843593191968,0.0032615140684523437,0.2554418363072898
0.9461136,0.8540126575231701,27.27663284836035,0.0024576232494858286,0.18061939070363633
0.92549485,0.8103934046341591,27.361091104449105,0.002208222072860357,0.18667281898198884
0.91851985,0.7940808598193089,24.7729434380254,0.005934829773673435,0.36890577021649307
0.91996425,0.789711753610754,27.21802662326697,0.002281370642824968,0.2560265244534997
0.94779265,0.8324301745929867,27.046827087993943,0.003911893099979292,0.2501056971359128
0.8435497,0.3894893522309075,20.29844179189019,0.0018215618796943063,0.433853110825916
0.9065277,0.7379202748288136,22.889095850355965,0.006527832102809782,0.2296710550832678
0.9423181,0.844531121834577,28.100166725562488,0.002326337516100111,0.21456922618190089
0.9584014,0.8087541429800035,26.905184789853006,0.004261409320760587,0.23320719142721016
0.9328276,0.8261321786579787,25.222310803652192,0.0028084022732969287,0.20129135084797664
0.96747136,0.8513686370582767,28.609090740040024,0.002351237452313724,0.20636901172225386
0.93533486,0.8302146801561713,29.460423332294138,0.001255399173878804,0.2335872379726437
0.9413666,0.8162443713629618,25.87659335376471,0.0047651314303659015,0.33985039073839235
0.9157657,0.7873607654092312,25.601636696335646,0.0016289031319701934,0.20498375639962546
0.955331,0.8468843082807698,29.706908264421365,0.001468595747335265,0.17357032591866073
0.97267276,0.9246031449203491,32.376584809497324,0.0011932396786080324,0.1803262745369001
0.9622723,0.8581722696319595,27.29314477784921,0.0024585250696807113,0.2071732342248185
0.94721717,0.8555351491749287,27.328089208060476,0.002403064367732258,0.17860327632763756
0.8532291,0.6771975640716125,19.162251063244323,0.004577115807815543,0.41218151154529836
0.92251396,0.8203617913963143,26.93274568486907,0.007606300422586646,0.3410538787505895
0.9562277,0.880346686748296,28.569587872623543,0.004478002938584838,0.1897373575324114
0.9223924,0.7814982882753574,27.05448366723102,0.000557115509364308,0.2656378087950284
0.8638351,0.6369769357910359,22.254884719521403,0.0027764281952540547,0.3579137247295618
0.9197138,0.7893815981999599,27.36813816248874,0.0022275730595635343,0.25298980181568664
0.8175718,0.6289189211263759,16.30284727561968,0.00959061560166434,0.4731331840322511
0.880364,0.7121340721956375,24.065043251434997,0.004724267917208153,0.30408287768866815
0.95409656,0.8531236532423129,26.859051633259746,0.003003261842314679,0.2272510194914781
0.8973736,0.7121899747374038,24.05156912131261,0.0017520366837382015,0.32781899371617934
0.894547,0.7331486889001215,23.283616029848506,0.003251737815734738,0.28227707569935706
0.96615076,0.8983507188151293,27.849193460566717,0.003964482389292164,0.1801944256654723
0.93928987,0.8245424858147651,25.787642467364748,0.0025782787563762284,0.1872112556373184
0.84616727,0.6417035305550466,23.213272254631395,0.007588088179421487,0.34561684983007546
0.89082736,0.6536774984854595,28.311174747601342,0.0012931620290612378,0.3053886988462341
0.92598116,0.8042121753161251,26.985130862702707,0.004523524475596051,0.21578962640705676
0.95069355,0.8738376139550209,29.102599690825066,0.0018879783860689912,0.18026871851724555
0.87138146,0.6484732436056353,23.528087471158265,0.0012525615591271774,0.3594279450440788
0.95171225,0.8589903529856112,27.43250932868067,0.0026982490005356768,0.20736561451333194
0.90962756,0.7794076137515437,25.899054757830502,0.0024804577308032935,0.37614990000157394
0.93807846,0.8319682055894136,28.98526502769597,0.0015585958513990436,0.23700716286546875
0.94778764,0.8560416933798194,27.245015124143027,0.0008235607557750477,0.227194695445998
0.9388656,0.820650301042242,29.61814859921187,0.001140001225534013,0.17918702460976393
0.95082545,0.8632990336391926,27.809568865559747,0.0007859198282644984,0.2219419964867774
0.9618032,0.8698161422823742,28.99718604251236,0.003827501173740913,0.21706086828993107
0.95680016,0.8771551694674492,28.56487601028206,0.004634134712613746,0.18374407705257184
0.92355996,0.8129695166483252,26.678308777528386,0.002301435303042231,0.4691990564476525
0.9471287,0.8474196844876073,28.00457051439027,0.0014529102537395465,0.22252128732126933
0.8890587,0.7245864151223297,25.395440686827765,0.006419737767753286,0.26054428332406554
0.9365665,0.8222585685452856,25.74980937949633,0.0020060805614246363,0.22752810584349886
0.9490649,0.8732591395885945,29.96538685650895,0.0022437026032519833,0.19912804462572192
0.93004,0.8307817410019637,26.294759062029158,0.0031546559697829026,0.4003421517180804
0.95855385,0.8842448893576861,28.140999764021913,0.0019696907961284016,0.18651986875122456
0.9410016,0.8529690152768558,26.951930131734056,0.00594740232451416,0.2723596890206892
0.9676328,0.86107622290083,27.77958860519562,0.00230657180572161,0.19614177027024202
0.83619016,0.6474166814096924,17.89859996457681,0.006442768448280314,0.4706307645143431
0.95282716,0.8662554898844734,27.51382477734507,0.003350473509744191,0.21212967552917977
0.9423054,0.8253449011991024,30.165586573008728,0.0012358310814411268,0.18343574164464027
0.944249,0.8122475447968617,28.03981233343855,0.0006768155092362274,0.2735555185588061
0.96993256,0.9221160452282727,31.017509685376524,0.004023725124940391,0.21271640393851285
0.9651563,0.895156771071434,30.647200534726927,0.0016569487009263349,0.17626046450622834
0.9148117,0.8214551056995392,27.918361487638155,0.009928720041685477,0.433231704094533
